codigo,codigo_pai,nome,situacao,nivel,tem_filhos,caminho
1072,1070,Pedido de Revisão do Valor da Causa,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes Trabalhistas > Pedido de Revisão do Valor da Causa
1106,2,Processo de Conhecimento,A,2,True,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento
1107,1106,Procedimento de Conhecimento,A,3,True,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento
1111,158,Execução de Título Judicial,I,3,True,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Execução de Título Judicial
1112,1111,Execução de Alimentos,I,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Execução de Título Judicial > Execução de Alimentos
1114,1111,Execução Contra a Fazenda Pública,I,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Execução de Título Judicial > Execução Contra a Fazenda Pública
1116,158,Execução Fiscal,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Execução Fiscal
1117,158,Execução Hipotecária do Sistema Financeiro da Habitação,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Execução Hipotecária do Sistema Financeiro da Habitação
1118,169,Embargos à Execução Fiscal,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Execução > Embargos > Embargos à Execução Fiscal
1122,50,Tutela e Curatela - Remoção e Dispensa,I,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Tutela e Curatela - Remoção e Dispensa
1124,62,Justificação de Dinheiro a Risco,I,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Justificação de Dinheiro a Risco"
1125,1067,Ação Trabalhista - Rito Sumaríssimo,A,5,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Trabalhistas > Ação Trabalhista - Rito Sumaríssimo
1126,1067,Ação Trabalhista - Rito Sumário (Alçada),A,5,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Trabalhistas > Ação Trabalhista - Rito Sumário (Alçada)
1137,5,Embargos de Divergência em Recurso Especial,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Embargos de Divergência em Recurso Especial
1145,1070,Conflito de Competência,I,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes Trabalhistas > Conflito de Competência
1178,331,Incidente de Arguição de Inconstitucionalidade Criminal,A,4,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Incidentes > Incidente de Arguição de Inconstitucionalidade Criminal
1198,0,PROCEDIMENTOS ADMINISTRATIVOS,A,1,True,PROCEDIMENTOS ADMINISTRATIVOS
1199,1198,Pedido de Providências,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Pedido de Providências
1202,1067,Reclamação,A,5,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Trabalhistas > Reclamação
1208,200,Agravo Interno Cível,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Agravos > Agravo Interno Cível
1209,1071,Agravos,A,4,True,PROCESSO CÍVEL E DO TRABALHO > Recursos > Recursos Trabalhistas > Agravos
1230,224,Exceção de Impedimento,I,5,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Exceções > Exceção de Impedimento
1231,224,Exceção de Suspeição,I,5,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Exceções > Exceção de Suspeição
1232,224,Exceção de Incompetência,I,5,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Exceções > Exceção de Incompetência
1233,175,Efeito Suspensivo em Dissídio Coletivo,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Processo Cautelar > Efeito Suspensivo em Dissídio Coletivo
1262,1198,Processo Administrativo Disciplinar em face de Servidor,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Processo Administrativo Disciplinar em face de Servidor
1264,1198,Processo Administrativo Disciplinar em face de Magistrado,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Processo Administrativo Disciplinar em face de Magistrado
1265,1198,Precatório,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Precatório
1266,1198,Requisição de Pequeno Valor,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Requisição de Pequeno Valor
1267,1071,Recurso de Multa,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Recursos Trabalhistas > Recurso de Multa
1268,308,Medidas Protetivas de Urgência (Lei Maria da Penha)  - Criminal,A,3,False,PROCESSO CRIMINAL > Medidas Cautelares > Medidas Protetivas de Urgência (Lei Maria da Penha)  - Criminal
1269,62,Habeas Corpus Cível,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Habeas Corpus Cível"
1271,197,Recurso de Medida Cautelar Cível,A,3,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Recurso de Medida Cautelar Cível
1283,406,Superveniência de doença mental,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Superveniência de doença mental
1284,406,Unificação de penas,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Unificação de penas
1285,215,Conflito de atribuição,I,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Conflito de atribuição
1288,406,Transferência entre estabelecimentos penais,I,3,False,EXECUÇÃO PENAL E DE MEDIDAS ALTERNATIVAS > Incidentes > Transferência entre estabelecimentos penais
1289,175,Outras medidas provisionais,I,3,False,PROCESSO CÍVEL E DO TRABALHO > Processo Cautelar > Outras medidas provisionais
1291,331,Reabilitação,A,4,False,PROCESSO CRIMINAL > Questões e Processos Incidentes > Incidentes > Reabilitação
1294,50,Outros procedimentos de jurisdição voluntária,A,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Outros procedimentos de jurisdição voluntária
1295,50,Alvará Judicial,I,6,False,PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Especiais de Jurisdição Voluntária > Alvará Judicial
1296,62,Ação Declaratória de Constitucionalidade,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Ação Declaratória de Constitucionalidade"
1297,62,Intervenção em Município,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Intervenção em Município"
1298,1198,Processo Administrativo,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Processo Administrativo
1299,1198,Recurso Administrativo,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Recurso Administrativo
1301,1198,Reclamação Disciplinar,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Reclamação Disciplinar
1303,1198,Correição Extraordinária,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Correição Extraordinária
1304,1198,Inspeção,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Inspeção
1306,1198,Recurso em Processo Administrativo Disciplinar em face de Servidor,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Recurso em Processo Administrativo Disciplinar em face de Servidor
1307,1198,Correição Ordinária,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Correição Ordinária
1308,1198,Sindicância,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Sindicância
1310,0,SUPREMO TRIBUNAL FEDERAL,A,1,True,SUPREMO TRIBUNAL FEDERAL
1311,1310,Ação Cautelar,A,2,False,SUPREMO TRIBUNAL FEDERAL > Ação Cautelar
1312,1310,Ação  Originária,A,2,False,SUPREMO TRIBUNAL FEDERAL > Ação  Originária
1313,1310,Ação Declaratória de Constitucionalidade,A,2,False,SUPREMO TRIBUNAL FEDERAL > Ação Declaratória de Constitucionalidade
1314,1310,Ação Direta de Inconstitucionalidade,A,2,False,SUPREMO TRIBUNAL FEDERAL > Ação Direta de Inconstitucionalidade
1315,1310,Ação Cível Originária,A,2,False,SUPREMO TRIBUNAL FEDERAL > Ação Cível Originária
1316,1310,Ação Originária Especial,A,2,False,SUPREMO TRIBUNAL FEDERAL > Ação Originária Especial
1317,1310,Ação Penal,A,2,False,SUPREMO TRIBUNAL FEDERAL > Ação Penal
1318,1310,Ação Rescisória,A,2,False,SUPREMO TRIBUNAL FEDERAL > Ação Rescisória
1319,1310,Agravo Interno,I,2,False,SUPREMO TRIBUNAL FEDERAL > Agravo Interno
1320,1310,Agravo de Instrumento,A,2,False,SUPREMO TRIBUNAL FEDERAL > Agravo de Instrumento
1321,1310,Agravo Regimental,A,2,False,SUPREMO TRIBUNAL FEDERAL > Agravo Regimental
1322,1310,Arguição de Descumprimento de Preceito Fundamental,A,2,False,SUPREMO TRIBUNAL FEDERAL > Arguição de Descumprimento de Preceito Fundamental
1323,1310,Arguição de Suspeição,A,2,False,SUPREMO TRIBUNAL FEDERAL > Arguição de Suspeição
1324,1310,Carta Rogatória,I,2,False,SUPREMO TRIBUNAL FEDERAL > Carta Rogatória
1325,1310,Comunicação,A,2,False,SUPREMO TRIBUNAL FEDERAL > Comunicação
1326,1310,Conflito de Competência,A,2,False,SUPREMO TRIBUNAL FEDERAL > Conflito de Competência
1327,1310,Embargos de Declaração,A,2,False,SUPREMO TRIBUNAL FEDERAL > Embargos de Declaração
1328,1310,Embargos Divergentes,A,2,False,SUPREMO TRIBUNAL FEDERAL > Embargos Divergentes
1329,1310,Embargos Infringentes,A,2,False,SUPREMO TRIBUNAL FEDERAL > Embargos Infringentes
1330,1310,Extradição,A,2,False,SUPREMO TRIBUNAL FEDERAL > Extradição
1331,1310,Habeas Corpus,A,2,False,SUPREMO TRIBUNAL FEDERAL > Habeas Corpus
1332,1310,Habeas Data,A,2,False,SUPREMO TRIBUNAL FEDERAL > Habeas Data
1333,1310,Inquerito,A,2,False,SUPREMO TRIBUNAL FEDERAL > Inquerito
1334,1310,Intervenção Federal,A,2,False,SUPREMO TRIBUNAL FEDERAL > Intervenção Federal
1335,1310,Mandado de Injunção,A,2,False,SUPREMO TRIBUNAL FEDERAL > Mandado de Injunção
1336,1310,Mandado de Segurança,A,2,False,SUPREMO TRIBUNAL FEDERAL > Mandado de Segurança
1337,1310,Medida Cautelar,A,2,False,SUPREMO TRIBUNAL FEDERAL > Medida Cautelar
1338,1310,Petição,A,2,False,SUPREMO TRIBUNAL FEDERAL > Petição
1339,1310,Prisão Preventiva para Extradição,A,2,False,SUPREMO TRIBUNAL FEDERAL > Prisão Preventiva para Extradição
1340,1310,Processo Administrativo,I,2,False,SUPREMO TRIBUNAL FEDERAL > Processo Administrativo
1341,1310,Questão de Ordem,A,2,False,SUPREMO TRIBUNAL FEDERAL > Questão de Ordem
1342,1310,Reclamação,A,2,False,SUPREMO TRIBUNAL FEDERAL > Reclamação
1343,1310,Recurso Criminal,A,2,False,SUPREMO TRIBUNAL FEDERAL > Recurso Criminal
1344,1310,Recurso em Habeas Corpus,A,2,False,SUPREMO TRIBUNAL FEDERAL > Recurso em Habeas Corpus
1345,1310,Recurso em Habeas Data,A,2,False,SUPREMO TRIBUNAL FEDERAL > Recurso em Habeas Data
1346,1310,Recurso em Mandado de Injunção,A,2,False,SUPREMO TRIBUNAL FEDERAL > Recurso em Mandado de Injunção
1347,1310,Recurso em Mandado de Segurança,A,2,False,SUPREMO TRIBUNAL FEDERAL > Recurso em Mandado de Segurança
1348,1310,Recurso Extraordinário,A,2,False,SUPREMO TRIBUNAL FEDERAL > Recurso Extraordinário
1349,1310,Revisão Criminal,A,2,False,SUPREMO TRIBUNAL FEDERAL > Revisão Criminal
1350,1310,Sentença Estrangeira,I,2,False,SUPREMO TRIBUNAL FEDERAL > Sentença Estrangeira
1351,1310,Sentença Estrangeira Contestada,I,2,False,SUPREMO TRIBUNAL FEDERAL > Sentença Estrangeira Contestada
1352,1310,Suspensão de Liminar,A,2,False,SUPREMO TRIBUNAL FEDERAL > Suspensão de Liminar
1353,1310,Suspensão de Segurança,A,2,False,SUPREMO TRIBUNAL FEDERAL > Suspensão de Segurança
1354,1310,Suspensão de Tutela Provisória,A,2,False,SUPREMO TRIBUNAL FEDERAL > Suspensão de Tutela Provisória
1355,1310,Siglas dos Processos Extintos,A,2,True,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos
1356,1355,Ação Ordinária Regressiva,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Ação Ordinária Regressiva
1357,1355,Ação Regressiva,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Ação Regressiva
1358,1355,Apelação Cível,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Apelação Cível
1359,1355,Apelação Criminal,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Apelação Criminal
1360,1355,Arguição de Relevância,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Arguição de Relevância
1361,1355,Carta Testemunhável,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Carta Testemunhável
1362,1355,Conflito de Atribuições,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Conflito de Atribuições
1363,1355,Conflito de Jurisdição,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Conflito de Jurisdição
1364,1355,Denúncia,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Denúncia
1365,1355,Embargos Remetidos,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Embargos Remetidos
1366,1355,Exceção da Verdade,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Exceção da Verdade
1367,1355,Exceção de Suspeição,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Exceção de Suspeição
1368,1355,Inquérito Administrativo,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Inquérito Administrativo
1369,1355,Inquérito Policial,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Inquérito Policial
1370,1355,Inquérito Policial Especial,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Inquérito Policial Especial
1371,1355,Interpelação,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Interpelação
1372,1355,Liquidação de Sentença,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Liquidação de Sentença
1373,1355,Notificação,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Notificação
1374,1355,Pedido de Avocação,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Pedido de Avocação
1375,1355,Processo Crime,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Processo Crime
1376,1355,Processo Judicial,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Processo Judicial
1377,1355,Queixa Crime,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Queixa Crime
1378,1355,Recurso de Apreensão de Livro,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Recurso de Apreensão de Livro
1379,1355,Recurso de Liquidação de Sentença,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Recurso de Liquidação de Sentença
1380,1355,Recurso de Revista,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Recurso de Revista
1381,1355,Representação,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Representação
1382,1355,Retificação de Nome Estrangeiro,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Retificação de Nome Estrangeiro
1383,1355,Sentença Arbitral,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Sentença Arbitral
1384,1355,Suspensão de Direitos,A,3,False,SUPREMO TRIBUNAL FEDERAL > Siglas dos Processos Extintos > Suspensão de Direitos
1385,547,Seção Cível,A,2,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível
1386,1385,Processo de Conhecimento,A,3,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento
1389,1386,Ação de Alimentos de Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Ação de Alimentos de Infância e Juventude
1390,1386,Revisão Judicial de Decisão do Conselho Tutelar,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Revisão Judicial de Decisão do Conselho Tutelar
1391,1386,Apuração de Irregularidades em Entidades de Atendimento,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Apuração de Irregularidades em Entidades de Atendimento
1392,1386,Apuração de Infração Administrativa às Normas de Proteção à Criança ou Adolescente,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Apuração de Infração Administrativa às Normas de Proteção à Criança ou Adolescente
1396,1386,Tutela Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Tutela Infância e Juventude
1399,1386,Tutela c/c Destituição do Poder Familiar,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Tutela c/c Destituição do Poder Familiar
1401,1386,Adoção,A,4,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Adoção
1412,1386,Adoção c/c Destituição do Poder Familiar,I,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Adoção c/c Destituição do Poder Familiar
1414,1386,Suprimento de Capacidade ou de Consentimento para Casar,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Suprimento de Capacidade ou de Consentimento para Casar
1415,1386,Emancipação,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Emancipação
1417,1386,Regularização de Registro Civil,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Regularização de Registro Civil
1420,1386,Guarda de Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Guarda de Infância e Juventude
1424,1386,Providência ,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Providência 
1425,1386,Prestação de Contas Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Prestação de Contas Infância e Juventude
1426,1386,Perda ou Suspensão do Poder Familiar,I,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Perda ou Suspensão do Poder Familiar
1430,1385,Processo de Execução,A,3,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Execução
1432,1430,Execução de Alimentos Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Execução > Execução de Alimentos Infância e Juventude
1434,1430,Execução de Medida de Proteção à Criança e Adolescente,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Execução > Execução de Medida de Proteção à Criança e Adolescente
1435,1430,Execução de Multa,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Execução > Execução de Multa
1436,1385,Processos Cautelares,A,3,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processos Cautelares
1438,1436,Busca e Apreensão Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processos Cautelares > Busca e Apreensão Infância e Juventude
1440,1436,Cautelar Inominada Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processos Cautelares > Cautelar Inominada Infância e Juventude
1450,1385,Cartas,A,3,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Cartas
1451,1450,Carta de Ordem Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Cartas > Carta de Ordem Infância e Juventude
1455,1450,Carta Precatória Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Cartas > Carta Precatória Infância e Juventude
1459,547,Seção Infracional,A,2,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional
1460,1459,Procedimentos Investigatórios,A,3,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Investigatórios
1461,1460,Auto de Apreensão em Flagrante,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Investigatórios > Auto de Apreensão em Flagrante
1462,1460,Relatório de Investigações,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Investigatórios > Relatório de Investigações
1463,1460,Boletim de Ocorrência Circunstanciada,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Procedimentos Investigatórios > Boletim de Ocorrência Circunstanciada
1464,1459,Processo de Apuração de Ato Infracional,A,3,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Processo de Apuração de Ato Infracional
1465,1459,Execução de Medidas Socioeducativas,A,3,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Execução de Medidas Socioeducativas
1466,1465,Internação com Atividades Externas,I,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Execução de Medidas Socioeducativas > Internação com Atividades Externas
1467,1465,Internação sem Atividades Externas,I,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Execução de Medidas Socioeducativas > Internação sem Atividades Externas
1468,1465,Semiliberdade,I,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Execução de Medidas Socioeducativas > Semiliberdade
1469,1465,Liberdade Assistida,I,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Execução de Medidas Socioeducativas > Liberdade Assistida
1470,1465,Prestação de Serviços a Comunidade,I,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Execução de Medidas Socioeducativas > Prestação de Serviços a Comunidade
1471,1465,Obrigação de Reparar o Dano,I,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Execução de Medidas Socioeducativas > Obrigação de Reparar o Dano
1472,1465,Advertência ,I,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Execução de Medidas Socioeducativas > Advertência 
1473,1459,Cartas,A,3,True,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Cartas
1474,1473,Carta de Ordem Infracional,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Cartas > Carta de Ordem Infracional
1478,1473,Carta Precatória Infracional,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Infracional > Cartas > Carta Precatória Infracional
1669,5,Ação Rescisória,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Ação Rescisória
1670,5,Ação de Improbidade Administrativa,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Ação de Improbidade Administrativa
1671,5,Comunicação,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Comunicação
1672,5,Exceção de Impedimento,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Exceção de Impedimento
1673,5,Exceção de Suspeição,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Exceção de Suspeição
1674,5,Intervenção Federal,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Intervenção Federal
1675,5,Mandado de Injunção,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Mandado de Injunção
1677,5,Precatório,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Precatório
1678,5,Revisão Criminal,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Revisão Criminal
1679,5,Suspensão de Segurança,A,2,False,SUPERIOR TRIBUNAL DE JUSTIÇA > Suspensão de Segurança
1680,1198,Consulta Administrativa,A,2,False,PROCEDIMENTOS ADMINISTRATIVOS > Consulta Administrativa
1682,62,Retificação ou Suprimento ou Restauração de Registro Civil,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Retificação ou Suprimento ou Restauração de Registro Civil"
1683,62,Retificação de Registro de Imóvel,A,6,False,"PROCESSO CÍVEL E DO TRABALHO > Processo de Conhecimento > Procedimento de Conhecimento > Procedimentos Especiais > Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos > Retificação de Registro de Imóvel"
1685,1071,Remessa Necessária Trabalhista,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Recursos Trabalhistas > Remessa Necessária Trabalhista
1689,207,Embargos de Declaração Cível,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Recursos > Embargos > Embargos de Declaração Cível
1690,1386,Ação Civil Pública Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Ação Civil Pública Infância e Juventude
1691,1386,Mandado de Segurança Infância e Juventude Cível,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Mandado de Segurança Infância e Juventude Cível
1701,237,Nomeação de Advogado,A,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Atos e expedientes > Nomeação de Advogado
1702,215,Impugnação de Assistência Judiciária,I,4,False,PROCESSO CÍVEL E DO TRABALHO > Outros Procedimentos > Incidentes > Impugnação de Assistência Judiciária
1703,1386,Autorização judicial,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Autorização judicial
1704,1386,Embargos de Terceiro Infância e Juventude,A,4,False,PROCEDIMENTOS DE INFÂNCIA E JUVENTUDE > Seção Cível > Processo de Conhecimento > Embargos de Terceiro Infância e Juventude
